"No.","Time","Source","Destination","Protocol","Length","Info"
"1068","0.250419","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=929617 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1069","0.250458","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=928169 Win=406176 Len=0 TSval=2935393277 TSecr=195578672"
"1070","0.252256","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=931065 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1071","0.252259","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=932513 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1072","0.252260","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=933961 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1073","0.252291","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=935409 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1074","0.252554","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=936857 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1075","0.252556","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=938305 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1076","0.252558","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=939753 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1077","0.252560","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=941201 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1078","0.252587","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=939753 Win=404736 Len=0 TSval=2935393279 TSecr=195578672"
"1079","0.253004","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=942649 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1080","0.253007","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=944097 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1081","0.253009","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=945545 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1082","0.253011","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=946993 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1083","0.253042","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=948441 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1084","0.253044","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=949889 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1085","0.253063","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=951337 Win=398944 Len=0 TSval=2935393279 TSecr=195578672"
"1086","0.253259","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=951337 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1087","0.253261","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=952785 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1088","0.253263","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=954233 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1089","0.253716","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=955681 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1090","0.253719","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=957129 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1091","0.253721","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=958577 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1092","0.253723","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=960025 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1093","0.256023","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=961473 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1094","0.256058","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=962921 Win=406176 Len=0 TSval=2935393282 TSecr=195578672"
"1095","0.256068","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=962921 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1096","0.256148","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=964369 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1097","0.256316","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=965817 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1098","0.256318","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=967265 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1099","0.256320","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=968713 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1100","0.256380","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=970161 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1101","0.256592","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=971609 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1102","0.256594","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=973057 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1103","0.256598","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=974505 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1104","0.256629","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=974505 Win=404736 Len=0 TSval=2935393282 TSecr=195578672"
"1105","0.256665","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=975953 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1106","0.256906","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=977401 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1107","0.256908","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=978849 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1108","0.257133","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=980297 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1109","0.257135","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=981745 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1110","0.257137","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=983193 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1111","0.257139","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=984641 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1112","0.257166","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=986089 Win=401824 Len=0 TSval=2935393283 TSecr=195578672"
"1113","0.257382","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=986089 Ack=38 Win=26880 Len=1448 TSval=195578672 TSecr=2935393246"
"1114","0.257384","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [PSH, ACK] Seq=987537 Ack=38 Win=26880 Len=1448 TSval=195578673 TSecr=2935393246"
"1115","0.257405","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=988985 Win=404736 Len=0 TSval=2935393283 TSecr=195578672"
"1116","0.257424","192.168.0.13","54.210.90.84","TCP","66","[TCP Window Update] 62387  >  5201 [ACK] Seq=38 Ack=988985 Win=407616 Len=0 TSval=2935393283 TSecr=195578672"
"1117","0.259355","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=988985 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1118","0.259358","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=990433 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1119","0.259360","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=991881 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1120","0.259389","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=993329 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1121","0.259391","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=994777 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1122","0.259583","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=996225 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1123","0.259585","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=997673 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1124","0.259589","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=999121 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1125","0.259625","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=1000569 Win=403296 Len=0 TSval=2935393285 TSecr=195578682"
"1126","0.259883","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1000569 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1127","0.259886","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1002017 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1128","0.259889","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1003465 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1129","0.260073","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1004913 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1130","0.260075","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1006361 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1131","0.260077","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1007809 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1132","0.260138","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1009257 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1133","0.260338","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1010705 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1134","0.260356","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=1012153 Win=406176 Len=0 TSval=2935393285 TSecr=195578682"
"1135","0.260526","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1012153 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1136","0.260528","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1013601 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1137","0.260530","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1015049 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1138","0.260769","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1016497 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1139","0.260771","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1017945 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1140","0.262767","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1019393 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393247"
"1141","0.262770","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1020841 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1142","0.262773","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1022289 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1143","0.262824","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=1023737 Win=403296 Len=0 TSval=2935393288 TSecr=195578682"
"1144","0.262830","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1023737 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1145","0.262832","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1025185 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1146","0.262943","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1026633 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1147","0.262946","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1028081 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1148","0.263105","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1029529 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1149","0.263354","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1030977 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1150","0.263357","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1032425 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1151","0.263359","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1033873 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1152","0.263385","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=1035321 Win=403296 Len=0 TSval=2935393288 TSecr=195578682"
"1153","0.263391","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1035321 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1154","0.263603","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1036769 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1155","0.263605","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1038217 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1156","0.263607","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1039665 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1157","0.263609","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1041113 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1158","0.263808","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1042561 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1159","0.264039","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1044009 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1160","0.264041","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1045457 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1161","0.264043","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1046905 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1162","0.264070","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=1046905 Win=404736 Len=0 TSval=2935393289 TSecr=195578682"
"1163","0.264078","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1048353 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1164","0.266326","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1049801 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1165","0.266328","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1051249 Ack=38 Win=26880 Len=1448 TSval=195578682 TSecr=2935393253"
"1166","0.266330","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1052697 Ack=38 Win=26880 Len=1448 TSval=195578683 TSecr=2935393253"
"1167","0.266363","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1054145 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1168","0.266366","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1055593 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1169","0.266382","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1057041 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1170","0.266401","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=1058489 Win=404736 Len=0 TSval=2935393291 TSecr=195578682"
"1171","0.266519","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1058489 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1172","0.266521","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1059937 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1173","0.266739","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1061385 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1174","0.266972","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1062833 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1175","0.266975","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1064281 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1176","0.266976","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1065729 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1177","0.266994","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1067177 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1178","0.267255","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1068625 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1179","0.267258","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1070073 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1180","0.267260","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1071521 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1181","0.267285","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=1070073 Win=406176 Len=0 TSval=2935393291 TSecr=195578689"
"1182","0.267587","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1072969 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1183","0.267590","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1074417 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1184","0.267593","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1075865 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1185","0.267595","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1077313 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1186","0.267625","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1078761 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1187","0.267921","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1080209 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1188","0.267943","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=1081657 Win=406176 Len=0 TSval=2935393292 TSecr=195578689"
"1189","0.269723","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1081657 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1190","0.269726","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1083105 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1191","0.269728","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1084553 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393254"
"1192","0.269758","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1086001 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1193","0.269792","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=1087449 Win=720384 Len=0 TSval=2935393294 TSecr=195578689"
"1194","0.269894","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1087449 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1195","0.269896","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1088897 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1196","0.270121","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1090345 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1197","0.270124","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1091793 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1198","0.270356","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1093241 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1199","0.270358","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1094689 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1200","0.270360","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1096137 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1201","0.270378","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1097585 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1202","0.270391","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=1099033 Win=718944 Len=0 TSval=2935393294 TSecr=195578689"
"1203","0.270673","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1099033 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1204","0.270675","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1100481 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1205","0.270677","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1101929 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1206","0.270679","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1103377 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1207","0.271120","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1104825 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1208","0.271123","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1106273 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1209","0.271124","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1107721 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1210","0.271126","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1109169 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1211","0.271128","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1110617 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1212","0.271173","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=1110617 Win=714592 Len=0 TSval=2935393295 TSecr=195578689"
"1213","0.273276","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1112065 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1214","0.273279","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1113513 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1215","0.273281","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1114961 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1216","0.273317","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1116409 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1217","0.273715","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [PSH, ACK] Seq=1117857 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1218","0.273718","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1119305 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1219","0.273719","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1120753 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1220","0.273721","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1122201 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1221","0.273723","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1123649 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
"1222","0.273762","192.168.0.13","54.210.90.84","TCP","66","62387  >  5201 [ACK] Seq=38 Ack=1119305 Win=718944 Len=0 TSval=2935393297 TSecr=195578689"
"1223","0.273778","54.210.90.84","192.168.0.13","TCP","1514","5201  >  62387 [ACK] Seq=1125097 Ack=38 Win=26880 Len=1448 TSval=195578689 TSecr=2935393263"
